CD_MOEDA_PAR;CD_MOEDA_REP;CD_TAB_PRC_ITEM;FL_ATIVO;ID_ESPECIALIDADE;ID_GRUPO_CARENCIA;ID_GRUPO_PRC;ID_MOEDA_PAC;ID_MOEDA_REP;ID_PRESTADOR;ID_TAB_GEN_ITEM;ID_TAB_PRC;ID_TAB_PRC_ITEM;ID_TIPO_CAL_PRC;NM_MOEDA_PAR;NM_MOEDA_REP;TX_ATIVO;TX_ESPECIALIDADE;TX_FORMA_CALCULO;TX_GRUPO_CARENCIA;TX_GRUPO_CLINICO;TX_GRUPO_PRC;TX_GRUPO_SIP;TX_ID_TAB_PRC_ITEM;CD_TAB_GEN_ITEM;TX_NOME_GEN;TX_NOME_PRC;TX_NOME;TX_NOME_TAB_PRC;TX_VL_PAC;TX_VL_REP;TX_SITUACAO;TX_TIME_STAMP_INS;TX_TIME_STAMP_UPD;ID_TIPO_MARCACAO;TX_TIPO_MARCACAO;VL_PAC;VL_QTD_PONTOS;VL_REP;VL_TEMPO;TX_VL_TEMPO;ID_SIMBOLO_ODONTO;FL_FAVORITO;TX_FAVORITO;ID_CONTA_REGISTRO;CD_TIPO_TABELA;TX_PESQUISA
R$;R$;82001715;VERDADEIRO;6;;1;255;255;29965;495;56188;14494655;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494655;82001715;Ulotomia;Ulotomia;Ulotomia;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;51;FALSO;;13921;00;82001715  UlotomiaCirurgia
R$;R$;82.001.715;VERDADEIRO;6;;1;255;255;29965;495;84483;22114124;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;22114124;82001715;Ulotomia;Ulotomia;Ulotomia;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;51;FALSO;;13921;00;82.001.715UlotomiaCirurgia
R$;R$;82001456;VERDADEIRO;6;;1;255;255;29965;478;56188;14494902;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494902;82001456;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;20;FALSO;;13921;00;82001456  Sedação medicamentosa ambulatorial em odontologiaCirurgia
R$;R$;82001456;VERDADEIRO;6;;1;255;255;29965;478;55819;14367125;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367125;82001456;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;20;FALSO;;13921;00;82001456  Sedação medicamentosa ambulatorial em odontologiaCirurgia
R$;R$;82001456;VERDADEIRO;6;;1;255;255;29965;478;44869;11662042;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662042;82001456;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;Sedação medicamentosa ambulatorial em odontologia;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;20;FALSO;;13921;;82001456  Sedação medicamentosa ambulatorial em odontologiaCirurgia
R$;R$;82001219;VERDADEIRO;6;;1;255;255;29965;462;56188;14494886;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494886;82001219;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001219  Reeducação e/ou reabilitação de distúrbio buco-maxilo-facialCirurgia
R$;R$;82001219;VERDADEIRO;6;;1;255;255;29965;462;55819;14367109;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367109;82001219;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001219  Reeducação e/ou reabilitação de distúrbio buco-maxilo-facialCirurgia
R$;R$;82001219;VERDADEIRO;6;;1;255;255;29965;462;44869;11662026;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662026;82001219;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Reeducação e/ou reabilitação de distúrbio buco-maxilo-facial;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001219  Reeducação e/ou reabilitação de distúrbio buco-maxilo-facialCirurgia
R$;R$;82001367;VERDADEIRO;6;;1;255;255;29965;472;56188;14494896;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;14494896;82001367;Remoção de odontoma;Remoção de odontoma;Remoção de odontoma;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;82;FALSO;;13921;00;82001367  Remoção de odontomaCirurgia
R$;R$;82001367;VERDADEIRO;6;;1;255;255;29965;472;55819;14367119;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;14367119;82001367;Remoção de odontoma;Remoção de odontoma;Remoção de odontoma;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;82;FALSO;;13921;00;82001367  Remoção de odontomaCirurgia
R$;R$;82001367;VERDADEIRO;6;;1;255;255;29965;472;44869;11662036;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;11662036;82001367;Remoção de odontoma;Remoção de odontoma;Remoção de odontoma;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;82;FALSO;;13921;;82001367  Remoção de odontomaCirurgia
R$;R$;82001375;VERDADEIRO;6;;1;255;255;29965;473;44869;11662037;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662037;82001375;Remoção de tamponamento nasal;Remoção de tamponamento nasal;Remoção de tamponamento nasal;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001375  Remoção de tamponamento nasalCirurgia
R$;R$;82001375;VERDADEIRO;6;;1;255;255;29965;473;55819;14367120;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367120;82001375;Remoção de tamponamento nasal;Remoção de tamponamento nasal;Remoção de tamponamento nasal;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001375  Remoção de tamponamento nasalCirurgia
R$;R$;82001375;VERDADEIRO;6;;1;255;255;29965;473;56188;14494897;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494897;82001375;Remoção de tamponamento nasal;Remoção de tamponamento nasal;Remoção de tamponamento nasal;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001375  Remoção de tamponamento nasalCirurgia
R$;R$;82001391;VERDADEIRO;6;;1;255;255;29965;474;56188;14494898;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494898;82001391;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001391  Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facialCirurgia
R$;R$;82001391;VERDADEIRO;6;;1;255;255;29965;474;55819;14367121;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367121;82001391;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001391  Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facialCirurgia
R$;R$;82001391;VERDADEIRO;6;;1;255;255;29965;474;44869;11662038;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662038;82001391;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facial;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001391  Retirada de corpo estranho oroantral ou oronasal da região buco-maxilo-facialCirurgia
R$;R$;82001413;VERDADEIRO;6;;1;255;255;29965;475;44869;11662039;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662039;82001413;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001413  Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facialCirurgia
R$;R$;82001413;VERDADEIRO;6;;1;255;255;29965;475;55819;14367122;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367122;82001413;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001413  Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facialCirurgia
R$;R$;82001413;VERDADEIRO;6;;1;255;255;29965;475;56188;14494899;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494899;82001413;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facial;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001413  Retirada de corpo estranho subcutâneo ou submucoso da região buco-maxilo-facialCirurgia
R$;R$;82001430;VERDADEIRO;6;;1;255;255;29965;476;56188;14494900;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494900;82001430;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001430  Retirada dos meios de fixação da região buco-maxilo-facialCirurgia
R$;R$;82001430;VERDADEIRO;6;;1;255;255;29965;476;55819;14367123;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367123;82001430;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001430  Retirada dos meios de fixação da região buco-maxilo-facialCirurgia
R$;R$;82001430;VERDADEIRO;6;;1;255;255;29965;476;44869;11662040;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662040;82001430;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;Retirada dos meios de fixação da região buco-maxilo-facial;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001430  Retirada dos meios de fixação da região buco-maxilo-facialCirurgia
R$;R$;82001251;VERDADEIRO;6;;1;255;255;29965;465;44869;11662029;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;11662029;82001251;Reimplante dentário com contenção;Reimplante dentário com contenção;Reimplante dentário com contenção;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;;82001251  Reimplante dentário com contençãoCirurgia
R$;R$;82001251;VERDADEIRO;6;;1;255;255;29965;465;55819;14367112;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;14367112;82001251;Reimplante dentário com contenção;Reimplante dentário com contenção;Reimplante dentário com contenção;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;00;82001251  Reimplante dentário com contençãoCirurgia
R$;R$;82001251;VERDADEIRO;6;;1;255;255;29965;465;56188;14494889;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;14494889;82001251;Reimplante dentário com contenção;Reimplante dentário com contenção;Reimplante dentário com contenção;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;85;FALSO;;13921;00;82001251  Reimplante dentário com contençãoCirurgia
R$;R$;82.001.251;VERDADEIRO;6;;1;255;255;29965;465;84483;22114099;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;22114099;82001251;Reimplante dentário com contenção;Reimplante dentário com contenção;Reimplante dentário com contenção;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;85;FALSO;;13921;00;82.001.251Reimplante dentário com contençãoCirurgia
R$;R$;82.001.286;VERDADEIRO;6;;1;255;255;29965;466;84483;22114100;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;22114100;82001286;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;13;FALSO;;13921;00;82.001.286Remoção de dentes inclusos / impactadosCirurgia
R$;R$;82001286;VERDADEIRO;6;;1;255;255;29965;466;56188;14494890;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494890;82001286;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;00;82001286  Remoção de dentes inclusos / impactadosCirurgia
R$;R$;82001286;VERDADEIRO;6;;1;255;255;29965;466;55819;14367113;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367113;82001286;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;00;82001286  Remoção de dentes inclusos / impactadosCirurgia
R$;R$;82001286;VERDADEIRO;6;;1;255;255;29965;466;44869;11662030;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662030;82001286;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Remoção de dentes inclusos / impactados;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;;82001286  Remoção de dentes inclusos / impactadosCirurgia
R$;R$;82001294;VERDADEIRO;6;;1;255;255;29965;467;44869;11662031;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662031;82001294;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;;82001294  Remoção de dentes semi-inclusos / impactadosCirurgia
R$;R$;82001294;VERDADEIRO;6;;1;255;255;29965;467;55819;14367114;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367114;82001294;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;00;82001294  Remoção de dentes semi-inclusos / impactadosCirurgia
R$;R$;82001294;VERDADEIRO;6;;1;255;255;29965;467;56188;14494891;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494891;82001294;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;13;FALSO;;13921;00;82001294  Remoção de dentes semi-inclusos / impactadosCirurgia
R$;R$;82.001.294;VERDADEIRO;6;;1;255;255;29965;467;84483;22114101;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;22114101;82001294;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;Remoção de dentes semi-inclusos / impactados;OdontoPrev - Rede UNNA;R$ 0,00;R$ 0,00;Ativo;03/03/2026 11:19 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);0;;0;;;13;FALSO;;13921;00;82.001.294Remoção de dentes semi-inclusos / impactadosCirurgia
R$;R$;82001308;VERDADEIRO;6;;1;255;255;29965;468;56188;14494892;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494892;82001308;Remoção de dreno extra-oral;Remoção de dreno extra-oral;Remoção de dreno extra-oral;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001308  Remoção de dreno extra-oralCirurgia
R$;R$;82001308;VERDADEIRO;6;;1;255;255;29965;468;55819;14367115;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367115;82001308;Remoção de dreno extra-oral;Remoção de dreno extra-oral;Remoção de dreno extra-oral;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001308  Remoção de dreno extra-oralCirurgia
R$;R$;82001308;VERDADEIRO;6;;1;255;255;29965;468;44869;11662032;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662032;82001308;Remoção de dreno extra-oral;Remoção de dreno extra-oral;Remoção de dreno extra-oral;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001308  Remoção de dreno extra-oralCirurgia
R$;R$;82001316;VERDADEIRO;6;;1;255;255;29965;469;44869;11662033;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662033;82001316;Remoção de dreno intra-oral;Remoção de dreno intra-oral;Remoção de dreno intra-oral;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001316  Remoção de dreno intra-oralCirurgia
R$;R$;82001316;VERDADEIRO;6;;1;255;255;29965;469;55819;14367116;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367116;82001316;Remoção de dreno intra-oral;Remoção de dreno intra-oral;Remoção de dreno intra-oral;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001316  Remoção de dreno intra-oralCirurgia
R$;R$;82001316;VERDADEIRO;6;;1;255;255;29965;469;56188;14494893;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494893;82001316;Remoção de dreno intra-oral;Remoção de dreno intra-oral;Remoção de dreno intra-oral;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001316  Remoção de dreno intra-oralCirurgia
R$;R$;82001499;VERDADEIRO;6;;1;255;255;29965;480;56188;14494904;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14494904;82001499;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;Rinomodelação;R$ 0,00;R$ 0,00;Ativo;26/02/2025 20:03 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001499  Sutura de ferida em região buco-maxilo-facialCirurgia
R$;R$;82001499;VERDADEIRO;6;;1;255;255;29965;480;55819;14367127;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;14367127;82001499;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;00;82001499  Sutura de ferida em região buco-maxilo-facialCirurgia
R$;R$;82001499;VERDADEIRO;6;;1;255;255;29965;480;44869;11662044;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;;Procedimento;;11662044;82001499;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;Sutura de ferida em região buco-maxilo-facial;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;5;Geral (ex: Profilaxia);;;;;;45;FALSO;;13921;;82001499  Sutura de ferida em região buco-maxilo-facialCirurgia
R$;R$;82001502;VERDADEIRO;6;;1;255;255;29965;481;44869;11662045;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;11662045;82001502;Tracionamento cirúrgico com finalidade ortodôntica;Tracionamento cirúrgico com finalidade ortodôntica;Tracionamento cirúrgico com finalidade ortodôntica;Particular;R$ 0,00;R$ 0,00;Ativo;11/12/2023 22:05 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;83;FALSO;;13921;;82001502  Tracionamento cirúrgico com finalidade ortodônticaCirurgia
R$;R$;82001502;VERDADEIRO;6;;1;255;255;29965;481;55819;14367128;1;Reais;Reais;Sim;Cirurgia;Elemento/face;;Outros;Procedimento;;14367128;82001502;Tracionamento cirúrgico com finalidade ortodôntica;Tracionamento cirúrgico com finalidade ortodôntica;Tracionamento cirúrgico com finalidade ortodôntica;PROCEDIMNETOS ESTÉTICA;R$ 0,00;R$ 0,00;Ativo;20/02/2025 10:23 - Bruna Carvalho Patricio Madeira;;2;Dente (ex: Coroa);;;;;;83;FALSO;;13921;00;82001502  Tracionamento cirúrgico com finalidade ortodônticaCirurgia
